Date,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,AQI_3d_avg,AQI_7d_avg,Pm2.5_lag1,Pm2.5_lag2,Pm2.5_lag3,Pm2.5_3d_avg,Pm10_lag1,Pm10_lag2,Pm10_lag3,Pm10_3d_avg,No2_lag1,No2_lag2,No2_3d_avg,So2_lag1,So2_3d_avg,Co_lag1,Co_3d_avg,wind_pm25,temp_humidity,sin_day,cos_day,day_of_week,AQI_target
4/18/2018,494.04,4,223,305,189.0133333,239.72,154.85,176.01,35.11,140.3933333,221,91.92,230.7,148.9466667,85.13,64.03,56.46,48.04,32.43666667,7.31,7.78,417.1141818,2486.179339,0.958717817,-0.284359187,2,69
4/20/2018,69,494.04,4,479,296.0133333,217.72,90.32,154.85,176.01,126.26,133.92,221,91.92,153.39,20.22,85.13,60.87333333,39.31,34.44333333,9.42,8.533333333,507.718,3152.765289,0.94836158,-0.317191289,4,325
4/21/2018,325,69,494.04,348,219.3333333,205.72,133.61,90.32,154.85,95.36666667,105.25,133.92,221,150.9733333,77.27,20.22,65.09333333,15.98,23.81666667,8.87,6.43,210.2476364,2734.606612,0.942761143,-0.333468779,5,264
4/22/2018,264,325,69,61,321.3333333,250.5771429,62.17,133.61,90.32,101.3,213.75,105.25,133.92,149.91,97.79,77.27,61.81666667,16.16,25.31,1,5.67,436.4116363,2964.628099,0.936881346,-0.349647455,6,375
4/23/2018,375,264,325,223,334.3333333,270.72,108.12,62.17,133.61,96.93,130.73,213.75,105.25,179.8066667,10.39,97.79,46.94666667,43.79,26.40333333,7.14,4.59,494.05,3471.769091,0.930723931,-0.365722523,0,364
4/24/2018,364,375,264,4,372.3333333,324.1485714,120.5,108.12,62.17,98.57666667,194.94,130.73,213.75,204.33,32.66,10.39,32.76666667,19.26,34.77666667,5.63,5.596666667,262.9491818,3203.814545,0.924290722,-0.38168922,1,378
4/25/2018,378,364,375,494.04,262,259.8571429,67.11,120.5,108.12,104.0466667,287.32,194.94,130.73,218.3,55.25,32.66,51.28666667,41.28,26.4,4.02,6.346666667,493.5916364,3200.68,0.917583626,-0.397542814,2,44
4/26/2018,44,378,364,69,182.6666667,268,124.53,67.11,120.5,106.8666667,172.64,287.32,194.94,220.8833333,65.95,55.25,62.25666667,18.66,29.01666667,9.39,5.233333333,553.3556364,3440.465455,0.91060463,-0.413278608,3,126
4/27/2018,126,44,378,325,159.3333333,265.5714286,128.96,124.53,67.11,146.7733333,202.69,172.64,287.32,177.2233333,65.57,65.95,69.01666667,27.11,21.31666667,2.29,6.84,796.5751819,3415.362727,0.903355802,-0.428891938,4,308
4/28/2018,308,126,44,264,265.3333333,279.5714286,186.83,128.96,124.53,164.7066667,156.34,202.69,172.64,150.5066667,75.53,65.57,67.31666667,18.18,28.84333333,8.84,5.433333333,859.2263636,3401.031818,0.895839291,-0.444378178,5,362
4/29/2018,362,308,126,375,292,255.4285714,178.33,186.83,128.96,136.8133333,92.49,156.34,202.69,152.04,60.85,75.53,51.70666667,41.24,22.30333333,5.17,7.603333333,220.6370909,3484.213636,0.888057323,-0.459732739,6,206
4/30/2018,206,362,308,364,205.3333333,210.2857143,45.28,178.33,186.83,121.5633333,207.29,92.49,156.34,168.8766667,18.74,60.85,35.51666667,7.49,17.37333333,8.8,5.986666667,651.5330909,3642.041818,0.880012204,-0.474951072,0,48
5/3/2018,48,206,362,378,136,178.2857143,141.08,45.28,178.33,116.1066667,206.85,207.29,92.49,210.56,26.96,18.74,25.54666667,3.39,15.26666667,3.99,5.99,552.1363636,3355.273636,0.85432217,-0.519743812,3,154
5/4/2018,154,48,206,44,179.6666667,220.1428571,161.96,141.08,45.28,107.6766667,217.54,206.85,207.29,150.3933333,30.94,26.96,42.88,34.92,21.08,5.18,3.456666667,67.60254546,2779.939091,0.845249057,-0.534372558,4,337
5/5/2018,337,154,48,126,325,271.2857143,19.99,161.96,141.08,103.1633333,26.79,217.54,206.85,157.1433333,70.74,30.94,65.43333333,24.93,31.66666667,1.2,4.446666667,444.0710909,2477.925253,0.835925479,-0.548842958,5,484
5/6/2018,484,337,154,308,371.3333333,269.1428571,127.54,19.99,161.96,74.20666667,227.1,26.79,217.54,144.6133333,94.62,70.74,62.85666667,35.15,25.79,6.96,4.58,271.6892727,2860.454545,0.826354199,-0.563150724,6,293
5/7/2018,293,484,337,362,333,249.1428571,75.09,127.54,19.99,93.75666667,179.95,227.1,26.79,166.9933333,23.21,94.62,63.2,17.29,32.18666667,5.58,4.87,286.6785454,3195.76,0.816538051,-0.577291617,0,222
5/8/2018,222,293,484,206,327.3333333,286.4285714,78.64,75.09,127.54,94.91,93.93,179.95,227.1,112.3433333,71.77,23.21,40.31333333,44.12,36.76,2.07,4.833333333,462.0727272,3490.909091,0.806479946,-0.591261445,1,467
5/9/2018,467,222,293,48,238,283.1428571,131,78.64,75.09,91.23,63.15,93.93,179.95,64.56,25.96,71.77,57.30666667,48.87,32.29,6.85,3.083333333,242.8077273,3841.069091,0.796182864,-0.60505607,2,25
5/10/2018,25,467,222,154,200.3333333,276.7142857,64.05,131,78.64,68.44333333,36.6,63.15,93.93,77.22333333,74.19,25.96,54.99666667,3.88,31.98333333,0.33,5.186666667,45.51236363,3969.901818,0.785649855,-0.618671403,3,109
5/14/2018,109,25,467,337,194.3333333,292.7142857,10.28,64.05,131,41.1,131.92,36.6,63.15,133.5733333,64.84,74.19,63.68666667,43.2,25.21333333,8.38,5.756666667,215.0228182,3744.16,0.741222011,-0.671259958,0,449
5/15/2018,449,109,25,484,238.3333333,246,48.97,10.28,64.05,81.52333333,232.2,131.92,36.6,167.6466667,52.03,64.84,55.02,28.56,38.01,8.56,6.793333333,813.7232727,3564.78,0.729557554,-0.683919422,1,157
5/16/2018,157,449,109,293,304.6666667,248.1428571,185.32,48.97,10.28,86.13,138.82,232.2,131.92,189.21,48.19,52.03,47.97333333,42.27,36.92,3.44,4.226666667,101.0009091,3275.952727,0.717676914,-0.696376226,2,308
5/17/2018,308,157,449,222,316.3333333,285.5714286,24.1,185.32,48.97,115.2033333,196.61,138.82,232.2,197.8666667,43.7,48.19,41.58666667,39.93,39.82,0.68,3.256666667,619.0454545,3625.192727,0.70558361,-0.708626678,3,484
5/18/2018,484,308,157,467,352.3333333,256.7142857,136.19,24.1,185.32,119.14,258.17,196.61,138.82,183.9933333,32.87,43.7,48.90666667,37.26,26.51,5.65,2.586666667,824.3618182,3817.963636,0.693281227,-0.72066715,4,265
5/19/2018,265,484,308,25,394.6666667,315.2857143,197.13,136.19,24.1,159.4666667,97.2,258.17,196.61,155.59,70.15,32.87,54.99,2.34,26.79333333,1.43,4.943333333,598.7847272,3985.18,0.680773409,-0.732494072,5,435
5/20/2018,435,265,484,109,378.6666667,362,145.08,197.13,136.19,149.42,111.4,97.2,258.17,97.7,61.95,70.15,50.37333333,40.78,18.05666667,7.75,3.716666667,489.7581818,3942.127273,0.668063864,-0.74410394,6,436
5/22/2018,436,435,265,449,435,359.8571429,106.05,145.08,197.13,133.9533333,84.5,111.4,97.2,80.51333333,19.02,61.95,37.33666667,11.05,23.53,1.97,5.573333333,674.1741819,3802.963637,0.642054713,-0.766658819,1,434
5/23/2018,434,436,435,157,321.3333333,350.8571429,150.73,106.05,145.08,106.13,45.64,84.5,111.4,121.8466667,31.04,19.02,42.76,18.76,21.40666667,7,4.826666667,262.1225455,3888.068182,0.628762815,-0.777597147,2,94
5/24/2018,94,434,436,308,253,339.8571429,61.61,150.73,106.05,85.52333333,235.4,45.64,84.5,120.6566667,78.22,31.04,63.6,34.41,29.94,5.51,4.996666667,210.9771,4023.25,0.6152846,-0.788305056,3,231
5/25/2018,231,94,434,484,264,337.4285714,44.23,61.61,150.73,80.34666667,80.93,235.4,45.64,203.3066667,81.54,78.22,67.28333333,36.65,37.27,2.48,3.93,725.1636364,3660,0.601624063,-0.798779373,4,467
5/26/2018,467,231,94,265,372.3333333,359.4285714,135.2,44.23,61.61,77.91666667,293.59,80.93,235.4,205.0433333,42.09,81.54,52.27333333,40.75,34.86333333,3.8,4.97,247.4029091,3679.705785,0.587785252,-0.809016994,5,419
5/27/2018,419,467,231,435,369,328.8571429,54.32,135.2,44.23,113.1,240.61,293.59,80.93,251.8333333,33.19,42.09,38.93,27.19,39.05,8.63,6.663333333,548.7394546,3759.14876,0.573772268,-0.819014887,6,221
5/28/2018,221,419,467,436,260.3333333,286.7142857,149.78,54.32,135.2,128.1466667,221.3,240.61,293.59,231.0766667,41.51,33.19,50.02333333,49.21,40.21,7.56,8.683333333,644.3056364,3948.761157,0.559589262,-0.828770087,0,141
5/29/2018,141,221,419,434,194.3333333,256.2857143,180.34,149.78,54.32,170.3866667,231.32,221.3,240.61,225.1633333,75.37,41.51,45.17333333,44.23,46.42666667,9.86,6.406666667,766.9512727,4226.9281,0.545240439,-0.838279705,1,221
5/31/2018,221,141,221,94,127.6666667,245.8571429,181.04,180.34,149.78,142.4,222.87,231.32,221.3,237.7266667,18.64,75.37,36.26,45.84,40.64666667,1.8,5.103333333,341.0672727,4027.23967,0.516062391,-0.856550996,3,21
6/1/2018,21,221,141,231,243.3333333,282.5714286,65.82,181.04,180.34,124.0633333,258.99,222.87,231.32,222.04,14.77,18.64,38.99666667,31.87,38.76,3.65,4.113333333,448.9092728,3666.472727,0.501241813,-0.865307254,4,488
6/2/2018,488,21,221,467,310.6666667,276.2857143,125.33,65.82,181.04,96.57,184.26,258.99,222.87,169.0366667,83.58,14.77,53.45,38.57,39.20666667,6.89,6.033333333,344.064,3463.980991,0.486272707,-0.873807104,5,423
6/3/2018,423,488,21,419,432.3333333,271.5714286,98.56,125.33,65.82,136.2333333,63.86,184.26,258.99,94.26333333,62,83.58,78.61666667,47.18,37.76,7.56,5.4,688.8372727,3644.652892,0.471159508,-0.882048025,6,386
6/4/2018,386,423,488,221,369.6666667,282.8571429,184.81,98.56,125.33,150.08,34.67,63.86,184.26,81.25666667,90.27,62,56.88,27.53,34.15333333,1.75,4.356666667,719.058,4085.749587,0.455906694,-0.890027576,0,300
6/5/2018,300,386,423,141,384.6666667,329.5714286,166.87,184.81,98.56,124.01,145.24,34.67,63.86,127.1433333,18.37,90.27,53.36,27.75,33.83333333,3.76,3.81,93.61,4308.945455,0.440518784,-0.897743394,1,468
6/6/2018,468,300,386,221,282.6666667,309.4285714,20.35,166.87,184.81,93.9,201.52,145.24,34.67,212.3666667,51.44,18.37,29.32333333,46.22,37.25,5.92,6.286666667,412.2763637,4000.897521,0.42500034,-0.90519319,2,80
6/7/2018,80,468,300,21,278.6666667,347.5714286,94.48,20.35,166.87,77.28333333,290.34,201.52,145.24,233.6266667,18.16,51.44,34.99333333,37.78,34.45,9.18,8.226666667,454.2503637,3826.006612,0.409355959,-0.912374758,3,288
6/9/2018,288,80,468,488,252.3333333,333.4285714,117.02,94.48,20.35,114.88,209.02,290.34,201.52,231.8166667,35.38,18.16,22.95,19.35,23.5,9.58,7.936666667,626.9683636,3600.542148,0.377707965,-0.925924777,5,389
6/10/2018,389,288,80,423,282,297.1428571,133.14,117.02,94.48,127.2233333,196.09,209.02,290.34,182.01,15.31,35.38,45.02,13.37,18.54666667,5.05,5.09,569.0796363,3492,0.361713731,-0.932289213,6,169
6/11/2018,169,389,288,386,200.3333333,248.1428571,131.51,133.14,117.02,123.04,140.92,196.09,209.02,184.2733333,84.37,15.31,38.80333333,22.92,20.54666667,0.64,4.61,370.3936363,3339.478788,0.345612313,-0.938377392,0,43
6/12/2018,43,169,389,300,221,269.7142857,104.47,131.51,133.14,118.1533333,215.81,140.92,196.09,187.0966667,16.73,84.37,35.41666667,25.35,31.02333333,8.14,3.296666667,443.7614545,3615.932727,0.329408482,-0.944187509,1,451
6/13/2018,451,43,169,468,173,206.4285714,118.48,104.47,131.51,130.3866667,204.56,215.81,140.92,181.2433333,5.15,16.73,11.83333333,44.8,35.17,1.11,3.126666667,708.0111818,3556.754545,0.313107041,-0.949717843,2,25
6/14/2018,25,451,43,80,174,201.5714286,168.21,118.48,104.47,150.5666667,123.36,204.56,215.81,116.7033333,13.62,5.15,18.62333333,35.36,35.69,0.13,2.72,729.0441818,3472.25,0.296712819,-0.954966755,3,46
6/15/2018,46,25,451,288,112.3333333,198.4285714,165.01,168.21,118.48,173.82,22.19,123.36,204.56,96.19666667,37.1,13.62,39.40666667,26.91,33.97,6.92,5.573333333,850.5025454,3909.380992,0.280230675,-0.95993269,4,266
6/16/2018,266,46,25,389,202,184.8571429,188.24,165.01,168.21,141.5933333,143.04,22.19,123.36,128.7033333,67.5,37.1,43.78333333,39.64,33.73333333,9.67,7.496666667,416.1745454,4048.429091,0.263665493,-0.964614176,5,294
6/17/2018,294,266,46,169,261.3333333,192.7142857,71.53,188.24,165.01,99.75666667,220.88,143.04,22.19,175.48,26.75,67.5,47.16666667,34.65,39.57333333,5.9,7.793333333,210.4272727,3866.196363,0.24702218,-0.969009826,6,224
6/18/2018,224,294,266,43,225.3333333,209.1428571,39.5,71.53,188.24,96.04333333,162.52,220.88,143.04,190.3966667,47.25,26.75,44.88,44.43,37.61666667,7.81,7.156666667,722.89,3791.107438,0.23030567,-0.973118337,0,158
6/19/2018,158,224,294,451,140.3333333,150.2857143,177.1,39.5,71.53,113.6233333,187.79,162.52,220.88,211.8433333,60.64,47.25,44.27,33.77,29.78333333,7.76,8.413333333,456.4098182,3960.090909,0.213520915,-0.976938493,1,39
6/20/2018,39,158,224,25,67,147.2857143,124.27,177.1,39.5,163.49,285.22,187.79,162.52,210.3366667,24.92,60.64,57.58,11.15,26.44,9.67,8.4,715.1418182,4198.363637,0.19667289,-0.98046916,2,4
6/21/2018,4,39,158,46,179.0133333,211.2914286,189.1,124.27,177.1,153.8733333,158,285.22,187.79,214.8366667,87.18,24.92,66.03333333,34.4,24.88333333,7.77,5.996666667,626.6931818,4096.145455,0.179766586,-0.983709294,3,494.04
6/22/2018,494.04,4,39,266,197.0133333,186.5771429,148.25,189.1,124.27,156.25,201.29,158,285.22,190.91,86,87.18,88.08333333,29.1,25.82666667,0.55,3.836666667,481.4018182,4078.145455,0.162807013,-0.986657933,4,93
6/23/2018,93,494.04,4,294,201.3466667,147.0057143,131.4,148.25,189.1,156.61,213.44,201.29,158,184.5366667,91.07,86,63.47,13.98,16.58333333,3.19,3.36,952.6289091,4221,0.145799197,-0.989314204,5,17
6/24/2018,17,93,494.04,224,158.6666667,167.2914286,190.18,131.4,148.25,135.2666667,138.88,213.44,201.29,171.0166667,13.34,91.07,37.55,6.67,16.19,6.34,4.646666667,407.3185454,3991.561984,0.128748177,-0.99167732,6,366
6/25/2018,366,17,93,158,176.3333333,165.5771429,84.22,190.18,131.4,124.8366667,160.73,138.88,213.44,132.1233333,8.24,13.34,11.80666667,27.92,12.82666667,4.41,4.46,450.495,3676.687603,0.111659007,-0.99374658,0,146
6/26/2018,146,366,17,39,254.3333333,195.8628571,100.11,84.22,190.18,100.8933333,96.76,160.73,138.88,100.3266667,13.84,8.24,34.78666667,3.89,25.06666667,2.63,4.466666667,519.6640909,3683.856198,0.09453675,-0.995521372,1,251
6/27/2018,251,146,366,4,179.3333333,215.4342857,118.35,100.11,84.22,105.6433333,43.49,96.76,160.73,63.52666667,82.28,13.84,63.89666667,43.39,19.87333333,6.36,4.586666667,455.6475454,3636.27438,0.077386479,-0.99700117,2,141
6/28/2018,141,251,146,494.04,237.6666667,190.7142857,98.47,118.35,100.11,106.6766667,50.33,43.49,96.76,67.65,95.57,82.28,88.23333333,12.34,26.86,4.77,6.46,514.1734546,3840.035537,0.060213277,-0.998185534,3,321
6/29/2018,321,141,251,93,163,181.2857143,103.21,98.47,118.35,71.48333333,109.13,50.33,43.49,148.0866667,86.85,95.57,70.16333333,24.85,22.06,8.25,5.113333333,63.26954546,4046.842975,0.043022233,-0.999074115,4,27
6/30/2018,27,321,141,17,228,226.8571429,12.77,103.21,98.47,78.14666667,284.8,109.13,50.33,203.2133333,28.07,86.85,48.84666667,28.99,19.42,2.32,4.926666667,542.7621818,3934.763636,0.02581844,-0.999666649,5,336
7/1/2018,336,27,321,366,161.3333333,191.8571429,118.46,12.77,103.21,72.91333333,215.71,284.8,109.13,221.3666667,31.62,28.07,24.33333333,4.42,27.13333333,4.21,5.216666667,392.9994546,3824.190909,0.008606997,-0.999962959,6,121
7/2/2018,121,336,27,146,197.3333333,190.2857143,87.51,118.46,12.77,121.2133333,163.59,215.71,284.8,215.56,13.31,31.62,42.34666667,47.99,19.63666667,9.12,6.506666667,751.0825455,3944.968595,-0.008606997,-0.999962959,0,135
7/3/2018,135,121,336,251,134.6666667,175.5714286,157.67,87.51,118.46,131.3133333,267.38,163.59,215.71,160.11,82.11,13.31,35.16333333,6.5,24.86,6.19,6.283333333,785.7232728,3978.743802,-0.02581844,-0.999666649,1,148
7/4/2018,148,135,121,141,207,203.7142857,148.76,157.67,87.51,128.1233333,49.36,267.38,163.59,138.5433333,10.07,82.11,35.05,20.09,13.38666667,3.54,4.556666667,339.3932728,3729.709091,-0.043022233,-0.999074115,2,338
7/5/2018,338,148,135,321,288.3333333,212,77.94,148.76,157.67,87.83333333,98.89,49.36,267.38,125.8133333,12.97,10.07,17.51,13.57,24.01666667,3.94,5.06,129.1345455,3015.207954,-0.060213277,-0.998185534,3,379
7/6/2018,379,338,148,27,395.6666667,275.2857143,36.8,77.94,148.76,85.48333333,229.19,98.89,49.36,194.7933333,29.49,12.97,34.73,38.39,21.88666667,7.7,7.13,565.5517273,1480.133333,-0.077386479,-0.99700117,4,470
7/7/2018,470,379,338,336,441.3333333,295.1428571,141.71,36.8,77.94,116.68,256.3,229.19,98.89,226.8366667,61.73,29.49,33.69333333,13.7,31.61333333,9.75,6.636666667,665.8482728,2820.43,-0.09453675,-0.995521372,5,475
7/8/2018,475,470,379,121,353.3333333,294.2857143,171.53,141.71,36.8,134,195.02,256.3,229.19,206.7,9.86,61.73,53.08,42.75,25.70333333,2.46,7.343333333,362.3021818,3005.417143,-0.111659007,-0.99374658,6,115
7/9/2018,115,475,470,135,265,304.2857143,88.76,171.53,141.71,112.4433333,168.78,195.02,256.3,211.6566667,87.65,9.86,61.1,20.66,24.04666667,9.82,5.16,308.16,2844.048485,-0.128748177,-0.99167732,0,205
7/10/2018,205,115,475,148,141.6666667,298.1428571,77.04,88.76,171.53,75.04666667,271.17,168.78,195.02,215.85,85.79,87.65,64.82333333,8.73,11.79,3.2,7.143333333,245.9912727,3761.677686,-0.145799197,-0.989314204,1,105
7/11/2018,105,205,115,338,108.6666667,252.1428571,59.34,77.04,88.76,83.49333333,207.6,271.17,168.78,240.3633333,21.03,85.79,61.92333333,5.98,16.17666667,8.41,6.053333333,479.22,3588.826446,-0.162807013,-0.986657933,2,16
7/12/2018,16,105,205,379,65.66666667,208.8571429,114.1,59.34,77.04,121.1833333,242.32,207.6,271.17,220.4433333,78.95,21.03,51.19,33.82,21.52333333,6.55,7.593333333,807.1033635,3806.836364,-0.179766586,-0.983709294,3,76
7/13/2018,76,16,105,470,151.6666667,193.5714286,190.11,114.1,59.34,148.6,211.41,242.32,207.6,185.3733333,53.59,78.95,61.78,24.77,22.71666667,7.82,6.913333333,559.924091,4030.854546,-0.19667289,-0.98046916,4,363
7/14/2018,363,76,16,475,224,159,141.59,190.11,114.1,154.3033333,102.39,211.41,242.32,182.2433333,52.8,53.59,40.93,9.56,24.89666667,6.37,6.856666667,511.719,3933,-0.213520915,-0.976938493,5,233
7/15/2018,233,363,76,115,297.6666667,185,131.21,141.59,190.11,111.1333333,232.93,102.39,211.41,158.3466667,16.4,52.8,32.46333333,40.36,24.5,6.38,7.2,271.0472727,4150.135537,-0.23030567,-0.973118337,6,297
7/16/2018,297,233,363,205,281.3333333,200.5714286,60.6,131.21,141.59,87.07666667,139.72,232.93,102.39,216.2566667,28.19,16.4,29.52666667,23.58,22.93,8.85,8.246666667,302.2925455,4299.715702,-0.24702218,-0.969009826,0,314
7/17/2018,314,297,233,105,324.6666667,237.4285714,69.42,60.6,131.21,87.14333333,276.12,139.72,232.93,208.3,43.99,28.19,36.09333333,4.85,14.85333333,9.51,7.92,548.3380909,4423.793388,-0.263665493,-0.964614176,1,363
7/18/2018,363,314,297,16,366.6666667,295.5714286,131.41,69.42,60.6,72.88,209.06,276.12,139.72,188.8133333,36.1,43.99,58.35,16.13,10.86333333,5.4,6.813333333,76.42109091,4632.358677,-0.280230675,-0.95993269,2,423
7/19/2018,423,363,314,76,321,310,17.81,131.41,69.42,99.42,81.26,209.06,276.12,133.2866667,94.96,36.1,67.57333333,11.61,14.58,5.53,3.87,647.6465454,4557.745454,-0.296712819,-0.954966755,3,177
7/20/2018,177,423,363,363,326.6666667,312.4285714,149.04,17.81,131.41,62.32333333,109.54,81.26,209.06,102.3766667,71.66,94.96,66.83333333,16,24.45333333,0.68,4.21,89.99127273,4260.538016,-0.313107041,-0.949717843,4,380
7/21/2018,380,177,423,233,224.6666667,295.8571429,20.12,149.04,17.81,60.74,116.33,109.54,81.26,88.13,33.88,71.66,48.85333333,45.75,28.92333333,6.42,4.07,55.44563636,4206.049587,-0.329408482,-0.944187509,5,117
7/22/2018,117,380,177,297,327.3333333,322.7142857,13.06,20.12,149.04,50.21666667,38.52,116.33,109.54,109.6366667,41.02,33.88,35.62,25.02,38.29,5.11,4.853333333,441.0464546,3797.789256,-0.345612313,-0.938377392,6,485
7/23/2018,485,117,380,314,209.6666667,281.7142857,117.47,13.06,20.12,106.0866667,174.06,38.52,116.33,113.2,31.96,41.02,53.16666667,44.1,30.79,3.03,5.65,680.947909,3552.771901,-0.361713731,-0.932289213,0,27
7/24/2018,27,485,117,363,191,238.5714286,187.73,117.47,13.06,130.03,127.02,174.06,38.52,170.7533333,86.52,31.96,61.06666667,23.25,31.84,8.81,5.123333333,352.6793637,3938.111111,-0.377707965,-0.925924777,1,61
7/25/2018,61,27,485,423,87.66666667,203.1428571,84.89,187.73,117.47,149.3433333,211.18,127.02,174.06,177.55,64.72,86.52,55.19333333,28.17,18.95333333,3.53,5.856666667,692.0721817,4341.328925,-0.393590277,-0.91928597,2,175
7/26/2018,175,61,27,177,175.6666667,219.4285714,175.41,84.89,187.73,137.6833333,194.45,211.18,127.02,149.84,14.34,64.72,51.53,5.44,25.77666667,5.23,5.3,683.55625,4733.420455,-0.409355959,-0.912374758,3,291
7/27/2018,291,175,61,380,217,191.5714286,152.75,175.41,84.89,118.4066667,43.89,194.45,211.18,170.0433333,75.53,14.34,60.39,43.72,19.33,7.14,4.88,118.8385,4424.85,-0.42500034,-0.90519319,4,185
7/28/2018,185,291,175,117,286,229.4285714,27.06,152.75,175.41,121.27,271.79,43.89,194.45,144.16,91.3,75.53,58.73666667,8.83,23.25666667,2.27,5.573333333,812.6666667,4477.711805,-0.440518784,-0.897743394,5,382
7/29/2018,382,185,291,485,275.6666667,197.2857143,184,27.06,152.75,126.33,116.8,271.79,43.89,160.5466667,9.38,91.3,50.00333333,17.22,12.85666667,7.31,6.146666667,724.8978334,3943.622222,-0.455906694,-0.890027576,6,260
7/30/2018,260,382,185,27,240,204.5714286,167.93,184,27.06,120.9166667,93.05,116.8,271.79,82.86333333,49.33,9.38,51.05666667,12.52,19.08,8.86,8.343333333,42.55866666,3601.772222,-0.471159508,-0.882048025,0,78
7/31/2018,78,260,382,61,175,222.5714286,10.82,167.93,184,101.87,38.74,93.05,116.8,94.84666667,94.46,49.33,62.22666667,27.5,14.62333333,8.86,6.656666667,545.498,3389.032639,-0.486272707,-0.873807104,1,187
8/1/2018,187,78,260,175,132.6666667,216.5714286,126.86,10.82,167.93,63.92,152.75,38.74,93.05,111.1233333,42.89,94.46,56.86666667,3.85,20.07333333,2.25,4.043333333,251.472,3429.3,-0.501241813,-0.865307254,2,133
8/2/2018,133,187,78,291,110,176.4285714,54.08,126.86,10.82,95.70333333,141.88,152.75,38.74,176.0633333,33.25,42.89,54.34666667,28.87,25.03666667,1.02,1.94,478.64975,3788.036111,-0.516062391,-0.856550996,3,10
8/3/2018,10,133,187,185,101.3333333,173,106.17,54.08,126.86,66.81333333,233.56,141.88,152.75,175.64,86.9,33.25,69.10333333,42.39,39.16333333,2.55,2.163333333,166.1186667,3659.263889,-0.530730048,-0.847540923,4,161
8/4/2018,161,10,133,382,179.3333333,170.8571429,40.19,106.17,54.08,91.74333333,151.48,233.56,141.88,204.0333333,87.16,86.9,68.09333333,46.23,40.24666667,2.92,4.583333333,556.2888334,3405.60248,-0.545240439,-0.838279705,5,367
